"id","title","authors"
"ko04714","Selective activation of mitogen-activated protein (MAP) kinase kinase 3 and p38alpha MAP kinase is essential for cyclic AMP-dependent UCP1 expression in adipocytes.","Robidoux J, Cao W, Quan H, Daniel KW, Moukdar F, Bai X, Floering LM, Collins S"
"ko04714","Positive and negative control of Ucp1 gene transcription and the role of beta-adrenergic signaling networks.","Collins S, Yehuda-Shnaidman E, Wang H"
"ko04714","The central role of perilipin a in lipid metabolism and adipocyte lipolysis.","Tansey JT, Sztalryd C, Hlavin EM, Kimmel AR, Londos C"
"ko04714","Regulation of adipocyte lipolysis.","Fruhbeck G, Mendez-Gimenez L, Fernandez-Formoso JA, Fernandez S, Rodriguez A"
"ko04714","Traveling from the hypothalamus to the adipose tissue: The thermogenic pathway.","Contreras C, Nogueiras R, Dieguez C, Rahmouni K, Lopez M"
"ko04714","Neuronal Control of Brown Fat Activity.","Kooijman S, van den Heuvel JK, Rensen PC"
"ko04714","Regulation of brown fat by AMP-activated protein kinase.","van Dam AD, Kooijman S, Schilperoort M, Rensen PC, Boon MR"
"ko04714","Could burning fat start with a brite spark? Pharmacological and nutritional ways to promote thermogenesis.","Merlin J, Evans BA, Dehvari N, Sato M, Bengtsson T, Hutchinson DS"
"ko04714","Peripheral cannabinoid 1 receptor blockade activates brown adipose tissue and diminishes dyslipidemia and obesity.","Boon MR, Kooijman S, van Dam AD, Pelgrom LR, Berbee JF, Visseren CA, van Aggele RC, van den Hoek AM, Sips HC, Lombes M, Havekes LM, Tamsma JT, Guigas B, Meijer OC, Jukema JW, Rensen PC"
"ko04714","Brown and beige fat: development, function and therapeutic potential.","Harms M, Seale P"
"ko04714","Transcriptional and epigenetic control of brown and beige adipose cell fate and function.","Inagaki T, Sakai J, Kajimura S"
"map04714","Chronic high-fat feeding impairs adaptive induction of mitochondrial fatty acid combustion-associated proteins in brown adipose tissue of mice.","Ohtomo T, Ino K, Miyashita R, Chigira M, Nakamura M, Someya K, Inaba N, Fujita M, Takagi M, Yamada J"
"map04714","Acylcarnitines--old actors auditioning for new roles in metabolic physiology.","McCoin CS, Knotts TA, Adams SH"
"map04714","The mitochondrial carnitine/acylcarnitine carrier: function, structure and physiopathology.","Indiveri C, Iacobazzi V, Tonazzi A, Giangregorio N, Infantino V, Convertini P, Console L, Palmieri F"
"map04714","Natriuretic peptides in cardiometabolic regulation and disease.","Zois NE, Bartels ED, Hunter I, Kousholt BS, Olsen LH, Goetze JP"
"map04714","FGF21 regulates PGC-1alpha and browning of white adipose tissues in adaptive thermogenesis.","Fisher FM, Kleiner S, Douris N, Fox EC, Mepani RJ, Verdeguer F, Wu J, Kharitonenkov A, Flier JS, Maratos-Flier E, Spiegelman BM"
"map04714","mTORC1 Is a Major Regulatory Node in the FGF21 Signaling Network in Adipocytes.","Minard AY, Tan SX, Yang P, Fazakerley DJ, Domanova W, Parker BL, Humphrey SJ, Jothi R, Stockli J, James DE"
"map04714","Brown adipose tissue and thermogenesis.","Fenzl A, Kiefer FW"
"map04714","Cellular bioenergetics as a target for obesity therapy.","Tseng YH, Cypess AM, Kahn CR"
"map04714","Targeting thermogenesis in brown fat and muscle to treat obesity and metabolic disease.","Betz MJ, Enerback S"
"map04714","UCP1: A transporter for H(+) and fatty acid anions.","Bertholet AM, Kirichok Y"
"map04714","UCP1 - A sophisticated energy valve.","Klingenberg M"
"map04714","Cold-Inducible SIRT6 Regulates Thermogenesis of Brown and Beige Fat.","Yao L, Cui X, Chen Q, Yang X, Fang F, Zhang J, Liu G, Jin W, Chang Y"
"map04714","Thermogenic activation induces FGF21 expression and release in brown adipose tissue.","Hondares E, Iglesias R, Giralt A, Gonzalez FJ, Giralt M, Mampel T, Villarroya F"
"map04714","p38 mitogen-activated protein kinase is the central regulator of cyclic AMP-dependent transcription of the brown fat uncoupling protein 1 gene.","Cao W, Daniel KW, Robidoux J, Puigserver P, Medvedev AV, Bai X, Floering LM, Spiegelman BM, Collins S"
"map04714","Transcriptional regulation of the uncoupling protein-1 gene.","Villarroya F, Peyrou M, Giralt M"
"map04714","LSD1 Interacts with Zfp516 to Promote UCP1 Transcription and Brown Fat Program.","Sambeat A, Gulyaeva O, Dempersmier J, Tharp KM, Stahl A, Paul SM, Sul HS"
"map04714","Cold-inducible Zfp516 activates UCP1 transcription to promote browning of white fat and development of brown fat.","Dempersmier J, Sambeat A, Gulyaeva O, Paul SM, Hudak CS, Raposo HF, Kwan HY, Kang C, Wong RH, Sul HS"
"map04714","JMJD1A is a signal-sensing scaffold that regulates acute chromatin dynamics via SWI/SNF association for thermogenesis.","Abe Y, Rozqie R, Matsumura Y, Kawamura T, Nakaki R, Tsurutani Y, Tanimura-Inagaki K, Shiono A, Magoori K, Nakamura K, Ogi S, Kajimura S, Kimura H, Tanaka T, Fukami K, Osborne TF, Kodama T, Aburatani H, Inagaki T, Sakai J"
"map04714","ASK1 signalling regulates brown and beige adipocyte function.","Hattori K, Naguro I, Okabe K, Funatsu T, Furutani S, Takeda K, Ichijo H"
"map04714","Selective activation of mitogen-activated protein (MAP) kinase kinase 3 and p38alpha MAP kinase is essential for cyclic AMP-dependent UCP1 expression in adipocytes.","Robidoux J, Cao W, Quan H, Daniel KW, Moukdar F, Bai X, Floering LM, Collins S"
"map04714","Positive and negative control of Ucp1 gene transcription and the role of beta-adrenergic signaling networks.","Collins S, Yehuda-Shnaidman E, Wang H"
"map04714","The central role of perilipin a in lipid metabolism and adipocyte lipolysis.","Tansey JT, Sztalryd C, Hlavin EM, Kimmel AR, Londos C"
"map04714","Regulation of adipocyte lipolysis.","Fruhbeck G, Mendez-Gimenez L, Fernandez-Formoso JA, Fernandez S, Rodriguez A"
"map04714","Traveling from the hypothalamus to the adipose tissue: The thermogenic pathway.","Contreras C, Nogueiras R, Dieguez C, Rahmouni K, Lopez M"
"map04714","Neuronal Control of Brown Fat Activity.","Kooijman S, van den Heuvel JK, Rensen PC"
"map04714","Regulation of brown fat by AMP-activated protein kinase.","van Dam AD, Kooijman S, Schilperoort M, Rensen PC, Boon MR"
"map04714","Could burning fat start with a brite spark? Pharmacological and nutritional ways to promote thermogenesis.","Merlin J, Evans BA, Dehvari N, Sato M, Bengtsson T, Hutchinson DS"
"map04714","Peripheral cannabinoid 1 receptor blockade activates brown adipose tissue and diminishes dyslipidemia and obesity.","Boon MR, Kooijman S, van Dam AD, Pelgrom LR, Berbee JF, Visseren CA, van Aggele RC, van den Hoek AM, Sips HC, Lombes M, Havekes LM, Tamsma JT, Guigas B, Meijer OC, Jukema JW, Rensen PC"
"map04714","Brown and beige fat: development, function and therapeutic potential.","Harms M, Seale P"
"map04714","Transcriptional and epigenetic control of brown and beige adipose cell fate and function.","Inagaki T, Sakai J, Kajimura S"
"ko04550","Controlling the stem cell compartment and regeneration in vivo: the role of pluripotency pathways.","Greenow K, Clarke AR"
"ko04550","Molecular framework underlying pluripotency.","Loh YH, Ng JH, Ng HH"
"ko04550","The Oct4 and Nanog transcription network regulates pluripotency in mouse embryonic stem cells.","Loh YH, Wu Q, Chew JL, Vega VB, Zhang W, Chen X, Bourque G, George J, Leong B, Liu J, Wong KY, Sung KW, Lee CW, Zhao XD, Chiu KP, Lipovich L, Kuznetsov VA, Robson P, Stanton LW, Wei CL, Ruan Y, Lim B, Ng HH"
"ko04550","Nanog and transcriptional networks in embryonic stem cell pluripotency.","Pan G, Thomson JA"
"ko04550","Regulatory circuits underlying pluripotency and reprogramming.","Do JT, Scholer HR"
"ko04550","Signaling pathways during maintenance and definitive endoderm differentiation of embryonic stem cells.","Sui L, Bouwens L, Mfopou JK"
"ko04550","CCL2 enhances pluripotency of human induced pluripotent stem cells by activating hypoxia related genes.","Hasegawa Y, Tang D, Takahashi N, Hayashizaki Y, Forrest AR, Suzuki H"
"ko04550","The THO complex regulates pluripotency gene mRNA export and controls embryonic stem cell self-renewal and somatic cell reprogramming.","Wang L, Miao YL, Zheng X, Lackford B, Zhou B, Han L, Yao C, Ward JM, Burkholder A, Lipchina I, Fargo DC, Hochedlinger K, Shi Y, Williams CJ, Hu G"
"ko04550","Core transcriptional regulatory circuitry in human embryonic stem cells.","Boyer LA, Lee TI, Cole MF, Johnstone SE, Levine SS, Zucker JP, Guenther MG, Kumar RM, Murray HL, Jenner RG, Gifford DK, Melton DA, Jaenisch R, Young RA"
"ko04550","The molecular mechanism of induced pluripotency: a two-stage switch.","Scheper W, Copray S"
"ko04550","Molecular basis of Mammalian embryonic stem cell pluripotency and self-renewal.","Medvedev SP, Shevchenko AI, Zakian SM"
"ko04550","Transcription factor network in embryonic stem cells: heterogeneity under the stringency.","Nakai-Futatsugi Y, Niwa H"
"ko04550","A parallel circuit of LIF signalling pathways maintains pluripotency of mouse ES cells.","Niwa H, Ogawa K, Shimosato D, Adachi K"
"ko04550","Intracellular signaling pathways regulating pluripotency of embryonic stem cells.","Okita K, Yamanaka S"
"ko04550","The different shades of mammalian pluripotent stem cells.","Kuijk EW, Chuva de Sousa Lopes SM, Geijsen N, Macklon N, Roelen BA"
"ko04550","Concise review: pursuing self-renewal and pluripotency with the stem cell factor Nanog.","Saunders A, Faiola F, Wang J"
"ko04550","Roles of TGF-beta family signals in the fate determination of pluripotent stem cells.","Itoh F, Watabe T, Miyazono K"
"ko04550","Mechanisms that mediate stem cell self-renewal and differentiation.","Zhang H, Wang ZZ"
"ko04550","Stem cells, the molecular circuitry of pluripotency and nuclear reprogramming.","Jaenisch R, Young R"
"ko04550","Signaling roadmap modulating naive and primed pluripotency.","Hassani SN, Totonchi M, Gourabi H, Scholer HR, Baharvand H"
"ko04550","Pluripotent Stem Cells","Bhartiya D, Lenka N (ed)."
"map04550","Controlling the stem cell compartment and regeneration in vivo: the role of pluripotency pathways.","Greenow K, Clarke AR"
"map04550","Molecular framework underlying pluripotency.","Loh YH, Ng JH, Ng HH"
"map04550","The Oct4 and Nanog transcription network regulates pluripotency in mouse embryonic stem cells.","Loh YH, Wu Q, Chew JL, Vega VB, Zhang W, Chen X, Bourque G, George J, Leong B, Liu J, Wong KY, Sung KW, Lee CW, Zhao XD, Chiu KP, Lipovich L, Kuznetsov VA, Robson P, Stanton LW, Wei CL, Ruan Y, Lim B, Ng HH"
"map04550","Nanog and transcriptional networks in embryonic stem cell pluripotency.","Pan G, Thomson JA"
"map04550","Regulatory circuits underlying pluripotency and reprogramming.","Do JT, Scholer HR"
"map04550","Signaling pathways during maintenance and definitive endoderm differentiation of embryonic stem cells.","Sui L, Bouwens L, Mfopou JK"
"map04550","CCL2 enhances pluripotency of human induced pluripotent stem cells by activating hypoxia related genes.","Hasegawa Y, Tang D, Takahashi N, Hayashizaki Y, Forrest AR, Suzuki H"
"map04550","The THO complex regulates pluripotency gene mRNA export and controls embryonic stem cell self-renewal and somatic cell reprogramming.","Wang L, Miao YL, Zheng X, Lackford B, Zhou B, Han L, Yao C, Ward JM, Burkholder A, Lipchina I, Fargo DC, Hochedlinger K, Shi Y, Williams CJ, Hu G"
"map04550","Core transcriptional regulatory circuitry in human embryonic stem cells.","Boyer LA, Lee TI, Cole MF, Johnstone SE, Levine SS, Zucker JP, Guenther MG, Kumar RM, Murray HL, Jenner RG, Gifford DK, Melton DA, Jaenisch R, Young RA"
"map04550","The molecular mechanism of induced pluripotency: a two-stage switch.","Scheper W, Copray S"
"map04550","Molecular basis of Mammalian embryonic stem cell pluripotency and self-renewal.","Medvedev SP, Shevchenko AI, Zakian SM"
"map04550","Transcription factor network in embryonic stem cells: heterogeneity under the stringency.","Nakai-Futatsugi Y, Niwa H"
"map04550","A parallel circuit of LIF signalling pathways maintains pluripotency of mouse ES cells.","Niwa H, Ogawa K, Shimosato D, Adachi K"
"map04550","Intracellular signaling pathways regulating pluripotency of embryonic stem cells.","Okita K, Yamanaka S"
"map04550","The different shades of mammalian pluripotent stem cells.","Kuijk EW, Chuva de Sousa Lopes SM, Geijsen N, Macklon N, Roelen BA"
"map04550","Concise review: pursuing self-renewal and pluripotency with the stem cell factor Nanog.","Saunders A, Faiola F, Wang J"
"map04550","Roles of TGF-beta family signals in the fate determination of pluripotent stem cells.","Itoh F, Watabe T, Miyazono K"
"map04550","Mechanisms that mediate stem cell self-renewal and differentiation.","Zhang H, Wang ZZ"
"map04550","Stem cells, the molecular circuitry of pluripotency and nuclear reprogramming.","Jaenisch R, Young R"
"map04550","Signaling roadmap modulating naive and primed pluripotency.","Hassani SN, Totonchi M, Gourabi H, Scholer HR, Baharvand H"
"map04550","Pluripotent Stem Cells","Bhartiya D, Lenka N (ed)."
"ko04520","Roles and modes of action of nectins in cell-cell adhesion.","Irie K, Shimizu K, Sakisaka T, Ikeda W, Takai Y."
"ko04520","Roles of nectins in cell adhesion, migration and polarization.","Nakanishi H, Takai Y."
"ko04520","Association of Smads with lymphoid enhancer binding factor 1/T cell-specific factor mediates cooperative signaling by the transforming growth factor-beta and wnt pathways.","Labbe E, Letamendia A, Attisano L."
"ko04520","Transforming growth factor beta-1 induces snail transcription factor in epithelial cell lines: mechanisms for epithelial mesenchymal transitions.","Peinado H, Quintanilla M, Cano A."
"ko04520","FGF signaling regulates mesoderm cell fate specification and morphogenetic movement at the primitive streak.","Ciruna B, Rossant J."
"ko04520","Autoregulation of E-cadherin expression by cadherin-cadherin interactions: the roles of beta-catenin signaling, Slug, and MAPK.","Conacci-Sorrell M, Simcha I, Ben-Yedidia T, Blechman J, Savagner P, Ben-Ze'ev A."
"ko04520","p120 Catenin-associated Fer and Fyn tyrosine kinases regulate beta-catenin Tyr-142 phosphorylation and beta-catenin-alpha-catenin Interaction.","Piedra J, Miravet S, Castano J, Palmer HG, Heisterkamp N, Garcia de Herreros A, Dunach M."
"ko04520","Turn-off, drop-out: functional state switching of cadherins.","Lilien J, Balsamo J, Arregui C, Xu G."
"ko04520","The cadherin superfamily: diversity in form and function.","Angst BD, Marcozzi C, Magee AI."
"ko04520","Emerging roles for p120-catenin in cell adhesion and cancer.","Reynolds AB, Roczniak-Ferguson A."
"ko04520","The E-cadherin-catenin complex in tumour metastasis: structure, function and regulation.","Beavon IR."
"ko04520","The cadherin-catenin system: implications for growth and differentiation of endocrine tissues.","Potter E, Bergwitz C, Brabant G."
"ko04520","Convergence of Wnt, beta-catenin, and cadherin pathways.","Nelson WJ, Nusse R."
"map04520","Roles and modes of action of nectins in cell-cell adhesion.","Irie K, Shimizu K, Sakisaka T, Ikeda W, Takai Y."
"map04520","Roles of nectins in cell adhesion, migration and polarization.","Nakanishi H, Takai Y."
"map04520","Association of Smads with lymphoid enhancer binding factor 1/T cell-specific factor mediates cooperative signaling by the transforming growth factor-beta and wnt pathways.","Labbe E, Letamendia A, Attisano L."
"map04520","Transforming growth factor beta-1 induces snail transcription factor in epithelial cell lines: mechanisms for epithelial mesenchymal transitions.","Peinado H, Quintanilla M, Cano A."
"map04520","FGF signaling regulates mesoderm cell fate specification and morphogenetic movement at the primitive streak.","Ciruna B, Rossant J."
"map04520","Autoregulation of E-cadherin expression by cadherin-cadherin interactions: the roles of beta-catenin signaling, Slug, and MAPK.","Conacci-Sorrell M, Simcha I, Ben-Yedidia T, Blechman J, Savagner P, Ben-Ze'ev A."
