"uniprot","kegg","ko","desc","Iteration_query-def","Iteration_query-len","Hit_len","Hsp_evalue","Hsp_identity","Hsp_gaps","Hsp_align-len"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07063.1","3704","5635","1.11893e-17","72","15","259"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07063.1","3704","5635","1.50277e-17","86","28","294"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07063.1","3704","5635","4.72697e-17","75","21","271"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07063.1","3704","5635","8.15974e-08","75","31","301"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07063.1","3704","5635","3.39218e-06","51","16","200"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07063.1","3704","5635","2.34324e-16","79","26","283"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07063.1","3704","5635","8.36158e-16","72","16","253"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07063.1","3704","5635","8.55027e-15","74","20","282"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07063.1","3704","5635","9.38032e-15","76","33","266"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07063.1","3704","5635","1.8714e-14","80","19","278"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07063.1","3704","5635","5.16647e-13","65","15","254"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07063.1","3704","5635","2.81889e-11","74","38","276"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07063.1","3704","5635","3.1715e-11","59","28","220"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07063.1","3704","5635","4.22252e-11","61","18","243"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07063.1","3704","5635","5.08165e-11","70","27","272"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07063.1","3704","5635","8.00622e-11","66","33","256"
"Q92626","hsa:7837","K19511","peroxidase [EC:1.11.1.7]","KXJ07063.1","3704","1479","5.94944e-24","83","19","252"
"Q92626","hsa:7837","K19511","peroxidase [EC:1.11.1.7]","KXJ07063.1","3704","1479","1.25008e-19","82","32","271"
"O55005","rno:58946","K06753","roundabout, axon guidance receptor 1","KXJ07063.1","3704","1651","2.18244e-11","79","31","292"
"O55005","rno:58946","K06753","roundabout, axon guidance receptor 1","KXJ07063.1","3704","1651","6.85631e-10","65","24","242"
"O55005","rno:58946","K06753","roundabout, axon guidance receptor 1","KXJ07063.1","3704","1651","2.97725e-23","94","22","299"
"Q9Y6N7","hsa:6091","K06753","roundabout, axon guidance receptor 1","KXJ07063.1","3704","1651","4.28589e-23","95","22","299"
"Q9Y6N7","hsa:6091","K06753","roundabout, axon guidance receptor 1","KXJ07063.1","3704","1651","2.45653e-11","78","31","292"
"O89026","mmu:19876","K06753","roundabout, axon guidance receptor 1","KXJ07063.1","3704","1612","5.11265e-23","95","22","299"
"O89026","mmu:19876","K06753","roundabout, axon guidance receptor 1","KXJ07063.1","3704","1612","1.83307e-11","78","31","292"
"Q3UQ28","mmu:69675","K19511","peroxidase [EC:1.11.1.7]","KXJ07063.1","3704","1475","1.49816e-10","61","10","191"
"Q3UQ28","mmu:69675","K19511","peroxidase [EC:1.11.1.7]","KXJ07063.1","3704","1475","1.72266e-22","79","19","252"
"Q3UQ28","mmu:69675","K19511","peroxidase [EC:1.11.1.7]","KXJ07063.1","3704","1475","3.2301e-18","81","32","271"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","4.29943e-22","83","20","279"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","1.64234e-20","81","39","276"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","2.3973e-19","77","13","271"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","3.56268e-19","84","26","287"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","1.18109e-15","77","18","247"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","2.09439e-15","70","14","260"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","2.1121e-15","69","19","261"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","5.33485e-15","76","33","276"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","8.47845e-15","71","17","250"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","1.95518e-18","86","26","293"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","1.14756e-17","78","31","279"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","3.23523e-17","71","16","240"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","1.70126e-16","86","22","296"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","3.30998e-16","81","33","304"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","8.15281e-16","73","15","258"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","9.81287e-16","71","22","245"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","1.0064e-15","69","16","248"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","5.29495e-09","60","20","252"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","1.25329e-07","69","40","294"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","4.00268e-07","60","35","262"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","8.11524e-07","52","28","206"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","9.9576e-06","53","29","220"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","1.10081e-14","71","17","248"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","3.7649e-14","70","17","261"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","1.84933e-13","72","21","260"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","2.06329e-13","70","35","262"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","4.29273e-13","68","18","259"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","2.71388e-12","72","39","255"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","3.40659e-12","64","13","244"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07063.1","3704","5634","3.59833e-11","68","27","268"
"A4IGL7","xtr:493201","K19511","peroxidase [EC:1.11.1.7]","KXJ07063.1","3704","1457","4.35286e-22","79","19","252"
"A4IGL7","xtr:493201","K19511","peroxidase [EC:1.11.1.7]","KXJ07063.1","3704","1457","3.4403e-18","85","34","272"
"Q05793","mmu:15530","K06255","heparan sulfate proteoglycan 2 (perlecan)","KXJ07063.1","3704","3707","1.77904e-21","83","31","284"
"Q05793","mmu:15530","K06255","heparan sulfate proteoglycan 2 (perlecan)","KXJ07063.1","3704","3707","8.08833e-10","67","21","259"
"Q05793","mmu:15530","K06255","heparan sulfate proteoglycan 2 (perlecan)","KXJ07063.1","3704","3707","3.59178e-09","72","27","294"
"Q05793","mmu:15530","K06255","heparan sulfate proteoglycan 2 (perlecan)","KXJ07063.1","3704","3707","5.56557e-09","57","13","211"
"Q05793","mmu:15530","K06255","heparan sulfate proteoglycan 2 (perlecan)","KXJ07063.1","3704","3707","3.67099e-08","65","39","294"
"A1KZ92","hsa:137902","K19511","peroxidase [EC:1.11.1.7]","KXJ07066.1","2260","1463","2.53943e-15","69","11","247"
"A1KZ92","hsa:137902","K19511","peroxidase [EC:1.11.1.7]","KXJ07066.1","2260","1463","1.75552e-07","47","15","169"
"A1KZ92","hsa:137902","K19511","peroxidase [EC:1.11.1.7]","KXJ07066.1","2260","1463","9.31373e-23","91","25","290"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07066.1","2260","5635","1.03882e-08","76","25","288"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07066.1","2260","5635","2.4488e-07","62","14","222"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07066.1","2260","5635","3.8543e-11","74","36","282"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07066.1","2260","5635","5.9918e-11","64","13","246"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07066.1","2260","5635","3.71186e-10","66","44","228"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07066.1","2260","5635","6.66363e-10","65","14","256"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07066.1","2260","5635","9.92632e-10","63","14","244"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07066.1","2260","5635","2.27837e-09","65","16","262"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07066.1","2260","5635","3.22528e-09","68","30","267"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07066.1","2260","5635","3.66527e-19","84","28","275"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07066.1","2260","5635","2.49986e-18","78","14","273"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07066.1","2260","5635","1.74648e-17","78","29","271"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07066.1","2260","5635","1.27136e-16","74","22","276"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07066.1","2260","5635","1.55967e-16","79","25","268"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07066.1","2260","5635","2.47018e-16","68","12","259"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07066.1","2260","5635","3.00452e-16","73","21","262"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07066.1","2260","5635","5.31478e-16","83","25","303"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07066.1","2260","5635","7.22043e-16","74","15","258"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07066.1","2260","5635","5.3781e-15","78","28","285"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07066.1","2260","5635","5.5733e-14","76","22","271"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07066.1","2260","5635","5.66885e-14","79","25","281"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07066.1","2260","5635","6.01637e-14","75","23","272"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07066.1","2260","5635","1.0277e-13","77","19","243"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07066.1","2260","5635","6.43961e-13","77","38","276"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07066.1","2260","5635","6.60581e-13","70","17","262"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07066.1","2260","5635","1.4677e-12","76","40","286"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07066.1","2260","5635","7.49192e-12","74","20","268"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07066.1","2260","5635","1.4525e-11","57","12","224"
"Q96RW7","hsa:83872","K17341","hemicentin","KXJ07066.1","2260","5635","1.88963e-11","68","33","280"
"Q05793","mmu:15530","K06255","heparan sulfate proteoglycan 2 (perlecan)","KXJ07066.1","2260","3707","1.13593e-07","42","4","160"
"Q05793","mmu:15530","K06255","heparan sulfate proteoglycan 2 (perlecan)","KXJ07066.1","2260","3707","3.03625e-07","71","33","297"
"Q05793","mmu:15530","K06255","heparan sulfate proteoglycan 2 (perlecan)","KXJ07066.1","2260","3707","5.18825e-06","61","26","236"
"Q05793","mmu:15530","K06255","heparan sulfate proteoglycan 2 (perlecan)","KXJ07066.1","2260","3707","1.49025e-18","79","33","285"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","1.04977e-07","69","50","287"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","3.43794e-06","36","7","117"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","3.20622e-08","74","16","292"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","2.07211e-18","76","14","273"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","1.28499e-17","79","39","284"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","2.43502e-17","74","28","263"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","1.26056e-16","75","34","282"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","4.96484e-16","81","18","280"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","1.8888e-15","74","17","259"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","1.15623e-14","81","41","280"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","1.87731e-14","65","12","259"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","1.92581e-14","79","38","276"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","1.01037e-13","76","40","286"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","2.89778e-13","67","19","273"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","3.58347e-13","73","22","270"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","3.83548e-13","67","14","247"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","5.1198e-13","73","19","244"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","1.92196e-11","73","34","263"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","2.09218e-11","67","19","251"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","2.18287e-11","69","23","263"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","2.23915e-11","70","19","246"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","3.69417e-11","69","32","254"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","1.09432e-10","65","16","240"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","1.31885e-10","67","26","265"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","1.42348e-10","77","23","287"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","3.83991e-10","69","24","276"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","3.09141e-09","68","16","259"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","4.60445e-09","62","16","262"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","8.33378e-09","62","25","257"
"D3YXG0","mmu:545370","K17341","hemicentin","KXJ07066.1","2260","5634","1.69824e-08","69","19","254"
"P98160","hsa:3339","K06255","heparan sulfate proteoglycan 2 (perlecan)","KXJ07066.1","2260","4391","1.02581e-17","82","28","291"
"P98160","hsa:3339","K06255","heparan sulfate proteoglycan 2 (perlecan)","KXJ07066.1","2260","4391","2.28009e-07","68","22","269"
"P98160","hsa:3339","K06255","heparan sulfate proteoglycan 2 (perlecan)","KXJ07066.1","2260","4391","5.54989e-07","74","39","309"
"P98160","hsa:3339","K06255","heparan sulfate proteoglycan 2 (perlecan)","KXJ07066.1","2260","4391","2.32255e-06","45","12","182"
"P98160","hsa:3339","K06255","heparan sulfate proteoglycan 2 (perlecan)","KXJ07066.1","2260","4391","4.98676e-09","48","8","172"
"Q92626","hsa:7837","K19511","peroxidase [EC:1.11.1.7]","KXJ07066.1","2260","1479","2.53495e-16","80","23","290"
"Q92626","hsa:7837","K19511","peroxidase [EC:1.11.1.7]","KXJ07066.1","2260","1479","5.75975e-16","78","18","275"
"A4IGL7","xtr:493201","K19511","peroxidase [EC:1.11.1.7]","KXJ07066.1","2260","1457","7.79799e-16","85","23","290"
"A4IGL7","xtr:493201","K19511","peroxidase [EC:1.11.1.7]","KXJ07066.1","2260","1457","3.67445e-14","78","18","290"
"P29323","hsa:2048","K05111","Eph receptor B2 [EC:2.7.10.1]","KXJ07080.1","3128","1055","1.00732e-47","132","34","463"
"P29323","hsa:2048","K05111","Eph receptor B2 [EC:2.7.10.1]","KXJ07080.1","3128","1055","2.67322e-20","49","7","142"
"P54763","mmu:13844","K05111","Eph receptor B2 [EC:2.7.10.1]","KXJ07080.1","3128","986","1.80047e-47","132","34","463"
"P54763","mmu:13844","K05111","Eph receptor B2 [EC:2.7.10.1]","KXJ07080.1","3128","986","3.23081e-20","45","6","126"
"P54753","hsa:2049","K05112","Eph receptor B3 [EC:2.7.10.1]","KXJ07080.1","3128","998","4.47995e-46","135","42","445"
"P54753","hsa:2049","K05112","Eph receptor B3 [EC:2.7.10.1]","KXJ07080.1","3128","998","2.38465e-19","45","6","127"
"P28693","gga:396513","K05111","Eph receptor B2 [EC:2.7.10.1]","KXJ07080.1","3128","1004","1.89529e-45","127","34","463"
"P28693","gga:396513","K05111","Eph receptor B2 [EC:2.7.10.1]","KXJ07080.1","3128","1004","4.12521e-20","45","6","126"
"P54754","mmu:13845","K05112","Eph receptor B3 [EC:2.7.10.1]","KXJ07080.1","3128","993","5.82724e-45","134","45","446"
"P54754","mmu:13845","K05112","Eph receptor B3 [EC:2.7.10.1]","KXJ07080.1","3128","993","5.87289e-19","46","6","127"
"Q91735","xla:397834","K05112","Eph receptor B3 [EC:2.7.10.1]","KXJ07080.1","3128","974","2.2845e-41","129","43","449"
"Q91735","xla:397834","K05112","Eph receptor B3 [EC:2.7.10.1]","KXJ07080.1","3128","974","3.18558e-19","44","6","127"
"Q07497","gga:418308","K05114","Eph receptor B6 [EC:2.7.10.1]","KXJ07080.1","3128","1002","4.57149e-41","116","36","408"
"Q07497","gga:418308","K05114","Eph receptor B6 [EC:2.7.10.1]","KXJ07080.1","3128","1002","7.77356e-24","48","6","128"
"Q91571","xla:399288","K05110","Eph receptor B1 [EC:2.7.10.1]","KXJ07080.1","3128","985","1.8536e-38","130","38","455"
"Q91571","xla:399288","K05110","Eph receptor B1 [EC:2.7.10.1]","KXJ07080.1","3128","985","5.33359e-22","47","6","127"
NA,NA,NA,NA,"KXJ07090.1",NA,NA,NA,NA,NA,NA
"Q9WVJ9","mmu:58859","K19866","EGF-containing fibulin-like extracellular matrix protein 2","KXJ07093.1","2777","443","1.73714e-11","66","50","215"
"Q9WVJ9","mmu:58859","K19866","EGF-containing fibulin-like extracellular matrix protein 2","KXJ07093.1","2777","443","1.716e-21","56","9","133"
"Q9WVJ9","mmu:58859","K19866","EGF-containing fibulin-like extracellular matrix protein 2","KXJ07093.1","2777","443","6.14642e-17","55","15","146"
"O55058","cge:100736553","K19866","EGF-containing fibulin-like extracellular matrix protein 2","KXJ07093.1","2777","443","2.93137e-21","56","9","133"
"O55058","cge:100736553","K19866","EGF-containing fibulin-like extracellular matrix protein 2","KXJ07093.1","2777","443","4.37377e-17","55","15","146"
"O95967","hsa:30008","K19866","EGF-containing fibulin-like extracellular matrix protein 2","KXJ07093.1","2777","443","9.36022e-17","54","15","146"
"O95967","hsa:30008","K19866","EGF-containing fibulin-like extracellular matrix protein 2","KXJ07093.1","2777","443","3.2983e-21","56","9","133"
"Q7YQD7","mcf:102119251","K18262","EGF-containing fibulin-like extracellular matrix protein 1","KXJ07093.1","2777","493","1.56597e-20","54","8","137"
"Q7YQD7","mcf:102119251","K18262","EGF-containing fibulin-like extracellular matrix protein 1","KXJ07093.1","2777","493","5.86245e-17","59","12","150"
"Q7YQD7","mcf:102119251","K18262","EGF-containing fibulin-like extracellular matrix protein 1","KXJ07093.1","2777","493","4.81345e-06","32","8","83"
"Q12805","hsa:2202","K18262","EGF-containing fibulin-like extracellular matrix protein 1","KXJ07093.1","2777","493","1.62301e-20","54","8","137"
"Q12805","hsa:2202","K18262","EGF-containing fibulin-like extracellular matrix protein 1","KXJ07093.1","2777","493","6.4047e-17","59","12","150"
"Q12805","hsa:2202","K18262","EGF-containing fibulin-like extracellular matrix protein 1","KXJ07093.1","2777","493","4.98248e-06","32","8","83"
"Q9NS15","hsa:4054","K08023","latent transforming growth factor beta binding protein 2/3/4","KXJ07093.1","2777","1303","3.05962e-17","76","50","221"
"Q9NS15","hsa:4054","K08023","latent transforming growth factor beta binding protein 2/3/4","KXJ07093.1","2777","1303","2.87191e-16","57","13","147"
"Q9NS15","hsa:4054","K08023","latent transforming growth factor beta binding protein 2/3/4","KXJ07093.1","2777","1303","8.95542e-07","65","47","207"
"Q9NS15","hsa:4054","K08023","latent transforming growth factor beta binding protein 2/3/4","KXJ07093.1","2777","1303","4.17721e-20","64","20","171"
"Q8CG19","mmu:268977","K19559","latent transforming growth factor beta binding protein 1","KXJ07093.1","2777","1712","1.91964e-16","59","10","140"
"Q8CG19","mmu:268977","K19559","latent transforming growth factor beta binding protein 1","KXJ07093.1","2777","1712","3.57775e-13","51","10","123"
"Q8CG19","mmu:268977","K19559","latent transforming growth factor beta binding protein 1","KXJ07093.1","2777","1712","8.17039e-20","69","13","161"
"Q00918","rno:59107","K19559","latent transforming growth factor beta binding protein 1","KXJ07093.1","2777","1712","8.45536e-14","52","10","123"
"Q00918","rno:59107","K19559","latent transforming growth factor beta binding protein 1","KXJ07093.1","2777","1712","8.97199e-20","69","13","161"
"Q00918","rno:59107","K19559","latent transforming growth factor beta binding protein 1","KXJ07093.1","2777","1712","7.34596e-18","58","9","135"
"O77469","cel:CELE_F56H11.1","K17307","fibulin 1/2","KXJ07093.1","2777","728","1.40727e-11","54","16","133"
"O77469","cel:CELE_F56H11.1","K17307","fibulin 1/2","KXJ07093.1","2777","728","4.06307e-19","73","27","192"
"O77469","cel:CELE_F56H11.1","K17307","fibulin 1/2","KXJ07093.1","2777","728","3.1352e-17","62","14","146"
