"","id","title","authors"
"1252","ko04722","Neurotrophin signaling: many exciting surprises!","Arevalo JC, Wu SH"
"1253","ko04722","Trk receptors: mediators of neurotrophin action.","Patapoutian A, Reichardt LF"
"1254","ko04722","Trk receptors: roles in neuronal signal transduction.","Huang EJ, Reichardt LF."
"1255","map04722","NRAGE, a novel MAGE protein, interacts with the p75 neurotrophin receptor and facilitates nerve growth factor-dependent apoptosis.","Salehi AH, Roux PP, Kubu CJ, Zeindler C, Bhakar A, Tannis LL, Verdi JM, Barker PA"
"1256","map04722","NADE, a p75NTR-associated cell death executor, is involved in signal transduction mediated by the common neurotrophin receptor p75NTR.","Mukai J, Hachiya T, Shoji-Hoshino S, Kimura MT, Nadano D, Suvanto P, Hanaoka T, Li Y, Irie S, Greene LA, Sato TA"
"1257","map04722","Neurotrophin receptor structure and interactions.","Yano H, Chao MV"
"1258","map04722","From modulator to mediator: rapid effects of BDNF on ion channels.","Rose CR, Blum R, Kafitz KW, Kovalchuk Y, Konnerth A"
"1259","map04722","Mechanisms of neurotrophin receptor signalling.","Zampieri N, Chao MV"
"1260","map04722","Neurotrophin-regulated signalling pathways.","Reichardt LF"
"1261","map04722","Neurotrophin signal transduction in the nervous system.","Kaplan DR, Miller FD"
"1262","map04722","Neurotrophin signalling pathways regulating neuronal apoptosis.","Miller FD, Kaplan DR"
"1263","map04722","Neurotrophins and their receptors: signaling trios in complex biological systems.","Teng KK, Hempstead BL"
"1264","map04722","Neurotrophin signaling: many exciting surprises!","Arevalo JC, Wu SH"
"1265","map04722","Trk receptors: mediators of neurotrophin action.","Patapoutian A, Reichardt LF"
"1266","map04722","Trk receptors: roles in neuronal signal transduction.","Huang EJ, Reichardt LF."
"1267","ko04720","Neuronal calcium signaling.","Berridge MJ."
"1268","ko04720","Postsynaptic IP3 receptor-mediated Ca2+ release modulates synaptic transmission in hippocampal neurons.","Kelly PT, Mackinnon RL 2nd, Dietz RV, Maher BJ, Wang J."
"1269","ko04720","Long-term potentiation and memory.","Lynch MA."
"1270","ko04720","Neuroscience","Purves D, Augustine GJ (ed)."
"1271","ko04720","The role of calmodulin as a signal integrator for synaptic plasticity.","Xia Z, Storm DR."
"1272","ko04720","Role of Ca2+-stimulated adenylyl cyclases in LTP and memory formation.","Poser S, Storm DR."
"1273","ko04720","Postsynaptic protein phosphorylation and LTP.","Soderling TR, Derkach VA."
"1274","ko04720","Postsynaptic signaling networks: cellular cogwheels underlying long-term plasticity.","Blitzer RD, Iyengar R, Landau EM."
"1275","map04720","Neuronal calcium signaling.","Berridge MJ."
"1276","map04720","Postsynaptic IP3 receptor-mediated Ca2+ release modulates synaptic transmission in hippocampal neurons.","Kelly PT, Mackinnon RL 2nd, Dietz RV, Maher BJ, Wang J."
"1277","map04720","Long-term potentiation and memory.","Lynch MA."
"1278","map04720","Neuroscience","Purves D, Augustine GJ (ed)."
"1279","map04720","The role of calmodulin as a signal integrator for synaptic plasticity.","Xia Z, Storm DR."
"1280","map04720","Role of Ca2+-stimulated adenylyl cyclases in LTP and memory formation.","Poser S, Storm DR."
"1281","map04720","Postsynaptic protein phosphorylation and LTP.","Soderling TR, Derkach VA."
"1282","map04720","Postsynaptic signaling networks: cellular cogwheels underlying long-term plasticity.","Blitzer RD, Iyengar R, Landau EM."
"1283","ko04713","The molecular gatekeeper Dexras1 sculpts the photic responsiveness of the mammalian circadian clock.","Cheng HY, Dziema H, Papp J, Mathur DP, Koletar M, Ralph MR, Penninger JM, Obrietan K"
"1284","ko04713","Mouse dexamethasone-induced RAS protein 1 gene is expressed in a circadian rhythmic manner in the suprachiasmatic nucleus.","Takahashi H, Umeda N, Tsutsumi Y, Fukumura R, Ohkaze H, Sujino M, van der Horst G, Yasui A, Inouye ST, Fujimori A, Ohhata T, Araki R, Abe M"
"1285","ko04713","Dexras1: a G protein specifically coupled to neuronal nitric oxide synthase via CAPON.","Fang M, Jaffrey SR, Sawa A, Ye K, Luo X, Snyder SH"
"1286","ko04713","Circadian modulation of the ryanodine receptor type 2 in the SCN of rodents.","Diaz-Munoz M, Dent MA, Granados-Fuentes D, Hall AC, Hernandez-Cruz A, Harrington ME, Aguilar-Roblero R"
"1287","ko04713","Differential expression patterns of inositol trisphosphate receptor types 1 and 3 in the rat suprachiasmatic nucleus.","Hamada T, Niki T, Ziging P, Sugiyama T, Watanabe S, Mikoshiba K, Ishida N"
"1288","ko04713","Light stimulates MSK1 activation in the suprachiasmatic nucleus via a PACAP-ERK/MAP kinase-dependent mechanism.","Butcher GQ, Lee B, Cheng HY, Obrietan K"
"1289","ko04713","Rhythmicity of the cGMP-related signal transduction pathway in the mammalian circadian system.","Ferreyra GA, Golombek DA"
"1290","ko04713","Diurnal, circadian and photic regulation of calcium/calmodulin-dependent kinase II and neuronal nitric oxide synthase in the hamster suprachiasmatic nuclei.","Agostino PV, Ferreyra GA, Murad AD, Watanabe Y, Golombek DA"
"1291","ko04713","Voltage-gated calcium channels play crucial roles in the glutamate-induced phase shifts of the rat suprachiasmatic circadian clock.","Kim DY, Choi HJ, Kim JS, Kim YS, Jeong DU, Shin HC, Kim MJ, Han HC, Hong SK, Kim YI"
"1292","ko04713","PACAP and PDF signaling in the regulation of mammalian and insect circadian rhythms.","Mertens I, Husson SJ, Janssen T, Lindemans M, Schoofs L"
"1293","ko04713","From light to genes: moving the hands of the circadian clock.","Golombek DA, Ferreyra GA, Agostino PV, Murad AD, Rubio MF, Pizzio GA, Katz ME, Marpegan L, Bekinschtein TA"
"1294","ko04713","Melatonin: signaling mechanisms of a pleiotropic agent.","Hardeland R"
"1295","ko04713","International Union of Basic and Clinical Pharmacology. LXXV. Nomenclature, classification, and pharmacology of G protein-coupled melatonin receptors.","Dubocovich ML, Delagrange P, Krause DN, Sugden D, Cardinali DP, Olcese J"
"1296","ko04713","Functional MT1 and MT2 melatonin receptors in mammals.","Dubocovich ML, Markowska M"
"1297","ko04713","Physiology of circadian entrainment.","Golombek DA, Rosenstein RE"
"1298","ko04713","VPAC and PAC receptors: From ligands to function.","Dickson L, Finlayson K"
"1299","ko04713","Electrophysiology of the suprachiasmatic circadian clock.","Brown TM, Piggins HD"
"1300","map04713","The molecular gatekeeper Dexras1 sculpts the photic responsiveness of the mammalian circadian clock.","Cheng HY, Dziema H, Papp J, Mathur DP, Koletar M, Ralph MR, Penninger JM, Obrietan K"
"1301","map04713","Mouse dexamethasone-induced RAS protein 1 gene is expressed in a circadian rhythmic manner in the suprachiasmatic nucleus.","Takahashi H, Umeda N, Tsutsumi Y, Fukumura R, Ohkaze H, Sujino M, van der Horst G, Yasui A, Inouye ST, Fujimori A, Ohhata T, Araki R, Abe M"
"1302","map04713","Dexras1: a G protein specifically coupled to neuronal nitric oxide synthase via CAPON.","Fang M, Jaffrey SR, Sawa A, Ye K, Luo X, Snyder SH"
"1303","map04713","Circadian modulation of the ryanodine receptor type 2 in the SCN of rodents.","Diaz-Munoz M, Dent MA, Granados-Fuentes D, Hall AC, Hernandez-Cruz A, Harrington ME, Aguilar-Roblero R"
"1304","map04713","Differential expression patterns of inositol trisphosphate receptor types 1 and 3 in the rat suprachiasmatic nucleus.","Hamada T, Niki T, Ziging P, Sugiyama T, Watanabe S, Mikoshiba K, Ishida N"
"1305","map04713","Light stimulates MSK1 activation in the suprachiasmatic nucleus via a PACAP-ERK/MAP kinase-dependent mechanism.","Butcher GQ, Lee B, Cheng HY, Obrietan K"
"1306","map04713","Rhythmicity of the cGMP-related signal transduction pathway in the mammalian circadian system.","Ferreyra GA, Golombek DA"
"1307","map04713","Diurnal, circadian and photic regulation of calcium/calmodulin-dependent kinase II and neuronal nitric oxide synthase in the hamster suprachiasmatic nuclei.","Agostino PV, Ferreyra GA, Murad AD, Watanabe Y, Golombek DA"
"1308","map04713","Voltage-gated calcium channels play crucial roles in the glutamate-induced phase shifts of the rat suprachiasmatic circadian clock.","Kim DY, Choi HJ, Kim JS, Kim YS, Jeong DU, Shin HC, Kim MJ, Han HC, Hong SK, Kim YI"
"1309","map04713","PACAP and PDF signaling in the regulation of mammalian and insect circadian rhythms.","Mertens I, Husson SJ, Janssen T, Lindemans M, Schoofs L"
"1310","map04713","From light to genes: moving the hands of the circadian clock.","Golombek DA, Ferreyra GA, Agostino PV, Murad AD, Rubio MF, Pizzio GA, Katz ME, Marpegan L, Bekinschtein TA"
"1311","map04713","Melatonin: signaling mechanisms of a pleiotropic agent.","Hardeland R"
"1312","map04713","International Union of Basic and Clinical Pharmacology. LXXV. Nomenclature, classification, and pharmacology of G protein-coupled melatonin receptors.","Dubocovich ML, Delagrange P, Krause DN, Sugden D, Cardinali DP, Olcese J"
"1313","map04713","Functional MT1 and MT2 melatonin receptors in mammals.","Dubocovich ML, Markowska M"
"1314","map04713","Physiology of circadian entrainment.","Golombek DA, Rosenstein RE"
"1315","map04713","VPAC and PAC receptors: From ligands to function.","Dickson L, Finlayson K"
"1316","map04713","Electrophysiology of the suprachiasmatic circadian clock.","Brown TM, Piggins HD"
"1317","ko04626","Bacterial elicitation and evasion of plant innate immunity.","Abramovitch RB, Anderson JC, Martin GB"
"1318","ko04626","Plant disease-resistance proteins and the gene-for-gene concept.","Van der Biezen EA, Jones JD"
"1319","ko04626","Plant immunity: the origami of receptor activation.","Schulze-Lefert P"
"1320","ko04626","The grateful dead: calcium and cell death in plant innate immunity.","Ma W, Berkowitz GA"
"1321","ko04626","New insights to the function of phytopathogenic bacterial type III effectors in plants.","Mudgett MB"
"1322","ko04626","Innate immunity in plants: a continuum of layered defenses.","da Cunha L, McFall AJ, Mackey D"
"1323","ko04626","The plant immune system.","Jones JD, Dangl JL"
"1324","ko04626","Plant pathogens and integrated defence responses to infection.","Dangl JL, Jones JD"
"1325","ko04626","Plant NBS-LRR proteins: adaptable guards.","McHale L, Tan X, Koehl P, Michelmore RW"
"1326","ko04626","Host-microbe interactions: shaping the evolution of the plant immune response.","Chisholm ST, Coaker G, Day B, Staskawicz BJ"
"1327","ko04626","How plants recognize pathogens and defend themselves.","de Wit PJ"
"1328","ko04626","Elicitation and suppression of microbe-associated molecular pattern-triggered immunity in plant-microbe interactions.","He P, Shan L, Sheen J"
"1329","ko04626","Plants and animals: a different taste for microbes?","Zipfel C, Felix G"
"1330","ko04626","MAP kinase signalling cascade in Arabidopsis innate immunity.","Asai T, Tena G, Plotnikova J, Willmann MR, Chiu WL, Gomez-Gomez L, Boller T, Ausubel FM, Sheen J"
"1331","ko04626","Cyclic nucleotide gated channels and related signaling components in plant innate immunity.","Ma W, Smigel A, Verma R, Berkowitz GA"
"1332","ko04626","Innate immunity in plants: an arms race between pattern recognition receptors in plants and effectors in microbial pathogens.","Boller T, He SY"
"1333","ko04626","One for all: the receptor-associated kinase BAK1.","Chinchilla D, Shan L, He P, de Vries S, Kemmerling B"
"1334","ko04626","Pattern-recognition receptors in plant innate immunity.","Zipfel C"
"1335","map04626","Bacterial elicitation and evasion of plant innate immunity.","Abramovitch RB, Anderson JC, Martin GB"
"1336","map04626","Plant disease-resistance proteins and the gene-for-gene concept.","Van der Biezen EA, Jones JD"
"1337","map04626","Plant immunity: the origami of receptor activation.","Schulze-Lefert P"
"1338","map04626","The grateful dead: calcium and cell death in plant innate immunity.","Ma W, Berkowitz GA"
"1339","map04626","New insights to the function of phytopathogenic bacterial type III effectors in plants.","Mudgett MB"
"1340","map04626","Innate immunity in plants: a continuum of layered defenses.","da Cunha L, McFall AJ, Mackey D"
"1341","map04626","The plant immune system.","Jones JD, Dangl JL"
"1342","map04626","Plant pathogens and integrated defence responses to infection.","Dangl JL, Jones JD"
"1343","map04626","Plant NBS-LRR proteins: adaptable guards.","McHale L, Tan X, Koehl P, Michelmore RW"
"1344","map04626","Host-microbe interactions: shaping the evolution of the plant immune response.","Chisholm ST, Coaker G, Day B, Staskawicz BJ"
"1345","map04626","How plants recognize pathogens and defend themselves.","de Wit PJ"
"1346","map04626","Elicitation and suppression of microbe-associated molecular pattern-triggered immunity in plant-microbe interactions.","He P, Shan L, Sheen J"
"1347","map04626","Plants and animals: a different taste for microbes?","Zipfel C, Felix G"
"1348","map04626","MAP kinase signalling cascade in Arabidopsis innate immunity.","Asai T, Tena G, Plotnikova J, Willmann MR, Chiu WL, Gomez-Gomez L, Boller T, Ausubel FM, Sheen J"
"1349","map04626","Cyclic nucleotide gated channels and related signaling components in plant innate immunity.","Ma W, Smigel A, Verma R, Berkowitz GA"
"1350","map04626","Innate immunity in plants: an arms race between pattern recognition receptors in plants and effectors in microbial pathogens.","Boller T, He SY"
"1351","map04626","One for all: the receptor-associated kinase BAK1.","Chinchilla D, Shan L, He P, de Vries S, Kemmerling B"
"1352","map04626","Pattern-recognition receptors in plant innate immunity.","Zipfel C"
"1353","ko04625","Dectin-1 directs T helper cell differentiation by controlling noncanonical NF-kappaB activation through Raf-1 and Syk.","Gringhuis SI, den Dunnen J, Litjens M, van der Vlist M, Wevers B, Bruijns SC, Geijtenbeek TB"
"1354","ko04625","Signalling through C-type lectin receptors: shaping immune responses.","Geijtenbeek TB, Gringhuis SI"
"1355","ko04625","Fucose-specific DC-SIGN signalling directs T helper cell type-2 responses via IKKepsilon- and CYLD-dependent Bcl3 activation.","Gringhuis SI, Kaptein TM, Wevers BA, Mesman AW, Geijtenbeek TB"
"1356","ko04625","Signaling C-type lectin receptors in antimycobacterial immunity.","Marakalala MJ, Ndlovu H"
"1357","ko04625","Innate signaling by the C-type lectin DC-SIGN dictates immune responses.","den Dunnen J, Gringhuis SI, Geijtenbeek TB"
"1358","ko04625","Calcineurin-NFAT signalling in myeloid leucocytes: new prospects and pitfalls in immunosuppressive therapy.","Bendickova K, Tidu F, Fric J"
"1359","ko04625","Immunomodulation of Fungal beta-Glucan in Host Defense Signaling by Dectin-1.","Batbayar S, Lee DH, Kim HW"
"1360","ko04625","A new path to IL-1beta production controlled by caspase-8.","Dupaul-Chicoine J, Saleh M"
"1361","ko04625","C-type lectin-like receptors of the dectin-1 cluster: ligands and signaling pathways.","Plato A, Willment JA, Brown GD"
"1362","ko04625","C-type lectins: their network and roles in pathogen recognition and immunity.","Mayer S, Raulf MK, Lepenies B"
"1363","ko04625","Regulation of C-Type Lectin Receptor-Mediated Antifungal Immunity.","Tang J, Lin G, Langdon WY, Tao L, Zhang J"
"1364","ko04625","DAMP signaling in fungal infections and diseases.","Cunha C, Carvalho A, Esposito A, Bistoni F, Romani L"
